Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Roberto Plano,Italy,26,Final Recital,Brahms,Sonata No.3 in F minor Op.5,Finalist,12th,Romantic
Roberto Plano,Italy,26,Final Recital,Ravel,La Valse,Finalist,12th,Impressionistic
Roberto Plano,Italy,26,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Finalist,12th,Classical
Roberto Plano,Italy,26,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Finalist,12th,Romantic
Daria Rabotkina,Russia,24,Preliminary,Haydn,Sonata in E-flat major Hob.XVI:52,Preliminary,12th,Classical
Daria Rabotkina,Russia,24,Preliminary,Chopin,Polonaise-fantasy in A-flat major Op.61,Preliminary,12th,Romantic
Daria Rabotkina,Russia,24,Preliminary,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,12th,Contemporary
Daria Rabotkina,Russia,24,Semifinal,Sebastian Currier,Scarlatti Cadences + Brainstorm,Preliminary,12th,Contemporary
Daria Rabotkina,Russia,24,Semifinal,Beethoven,Sonata in C minor Op.111,Preliminary,12th,Classical
Daria Rabotkina,Russia,24,Semifinal,Rachmaninoff,Prelude in G major Op.32 No.5,Preliminary,12th,Romantic
Daria Rabotkina,Russia,24,Semifinal,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,12th,Romantic
Daria Rabotkina,Russia,24,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,12th,Romantic
Daria Rabotkina,Russia,24,Final Recital,Prokofiev,Four Etudes Op.2,Preliminary,12th,Contemporary
Daria Rabotkina,Russia,24,Final Recital,Bach-Busoni,Nun komm der Heiden Heiland BWV 659,Preliminary,12th,Baroque
Daria Rabotkina,Russia,24,Final Recital,Schumann,Symphonic Etudes Op.13,Preliminary,12th,Romantic
Daria Rabotkina,Russia,24,Final Concerti,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,12th,Classical
Daria Rabotkina,Russia,24,Final Concerti,Prokofiev,Piano Concerto No.3 in C major Op.26,Preliminary,12th,Contemporary
Ilya Rashkovskiy,Russia,20,Preliminary,Bach,Italian Concerto BWV 971,Preliminary,12th,Baroque
Ilya Rashkovskiy,Russia,20,Preliminary,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Preliminary,12th,Classical
Ilya Rashkovskiy,Russia,20,Preliminary,Prokofiev,Romeo and Juliet Before Parting Op.75 No.10,Preliminary,12th,Contemporary
Ilya Rashkovskiy,Russia,20,Preliminary,Prokofiev,Sonata No.3 in A minor Op.28,Preliminary,12th,Contemporary
Ilya Rashkovskiy,Russia,20,Semifinal,Schubert,Impromptu in B-flat major Op.142 No.3,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Semifinal,Liszt,Hungarian Rhapsody No.12,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Semifinal,Jennifer Higdon,Secret & Glass Gardens,Preliminary,12th,Contemporary
Ilya Rashkovskiy,Russia,20,Semifinal,Prokofiev,Sonata No.8 in B-flat major Op.84,Preliminary,12th,Contemporary
Ilya Rashkovskiy,Russia,20,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Final Recital,Schumann,Symphonic Etudes Op.13,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Final Recital,Mendelssohn-Rachmaninoff,Scherzo fromA Midsummer Night's Dream,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Final Recital,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Final Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,Preliminary,12th,Romantic
Ilya Rashkovskiy,Russia,20,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Preliminary,Corigliano,Etude Fantasy,Preliminary,12th,Contemporary
Elizabeth Joy Roe,United States,23,Preliminary,Haydn,Sonata in F major Hob.XVI:23,Preliminary,12th,Classical
Elizabeth Joy Roe,United States,23,Preliminary,Schubert-Liszt,Gretchen am Spinnrade,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Preliminary,Wagner-Liszt,Isolde's Liebestod,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Preliminary,Ravel,La Valse,Preliminary,12th,Impressionistic
Elizabeth Joy Roe,United States,23,Semifinal,Brahms,Sonata No.2 in F-sharp minor Op.2,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Semifinal,Scarlatti,Sonata in B minor K.87,Preliminary,12th,Baroque
Elizabeth Joy Roe,United States,23,Semifinal,Sebastian Currier,Scarlatti Cadences + Brainstorm,Preliminary,12th,Contemporary
Elizabeth Joy Roe,United States,23,Semifinal,Liszt,VallEe d'Obermann,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Semifinal,Bowen,Toccata Op.155,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Final Recital,Mozart,Fantasy in C minor K.475,Preliminary,12th,Classical
Elizabeth Joy Roe,United States,23,Final Recital,Ravel,Une barque sur l'ocEan from Miroirs,Preliminary,12th,Impressionistic
Elizabeth Joy Roe,United States,23,Final Recital,Gershwin-Wild-Roe,The Man I Love,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Final Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Final Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,Preliminary,12th,Romantic
Elizabeth Joy Roe,United States,23,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,12th,Romantic
Rui Shi,China,21,Preliminary,Rachmaninoff,Etude-tableau in A minor Op.39 No.6,Preliminary,12th,Romantic
Rui Shi,China,21,Preliminary,Rachmaninoff,Prelude in G major Op.32 No.5,Preliminary,12th,Romantic
Rui Shi,China,21,Preliminary,Rachmaninoff,Moment musical in E minor Op.16 No.4,Preliminary,12th,Romantic
Rui Shi,China,21,Preliminary,Chopin,Nocturne in D-flat major Op.27 No.2,Preliminary,12th,Romantic
Rui Shi,China,21,Preliminary,Brahms,Sonata No.1 in C major Op.1,Preliminary,12th,Romantic
Rui Shi,China,21,Semifinal,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,12th,Romantic
Rui Shi,China,21,Semifinal,Mozart,Sonata in F major K.332,Preliminary,12th,Classical
Rui Shi,China,21,Semifinal,Sebastian Currier,Scarlatti Cadences + Brainstorm,Preliminary,12th,Contemporary
Rui Shi,China,21,Semifinal,FaurE,Nocturne No.6 in D-flat major Op.63,Preliminary,12th,Romantic
Rui Shi,China,21,Semifinal,Liszt,REminiscences de Don Juan,Preliminary,12th,Romantic
Rui Shi,China,21,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,12th,Romantic
Rui Shi,China,21,Final Recital,Schumann,Fantasy in C major Op.17,Preliminary,12th,Romantic
Rui Shi,China,21,Final Recital,Scriabin,Etudes Op.8 (not No.1),Preliminary,12th,Romantic
Rui Shi,China,21,Final Concerti,Beethoven,Piano Concerto No.5 in E-flat major Op.73,Preliminary,12th,Classical
Rui Shi,China,21,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Bach,Italian Concerto BWV 971,Preliminary,12th,Baroque
Rem Urasin,Russia,29,Preliminary,Chopin,Etude in G-sharp minor Op.25 No.6,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Chopin,Etude in B minor Op.25 No.10,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Schubert-Liszt,Der Müller und der Bach,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Schubert-Liszt,Erlkönig,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Schubert-Liszt,Ständchen,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Schubert-Liszt,Auf dem Wasser zu Singen,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Preliminary,Liszt,Mephisto Waltz No.1,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Semifinal,Mozart,Sonata in D major K.576,Preliminary,12th,Classical
Rem Urasin,Russia,29,Semifinal,Liszt,Sonata in B minor,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Semifinal,Ruth Schonthal,Sonata quasi un'improvvisazione,Preliminary,12th,Contemporary
Rem Urasin,Russia,29,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Final Recital,Tchaikovsky-Pletnev,Concert Suite fromThe Nutcracker,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Final Recital,Chopin,Four Mazurkas Op.24,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Final Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Final Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,Preliminary,12th,Romantic
Rem Urasin,Russia,29,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,12th,Romantic
Wang Xiaohan,China,24,Preliminary,Beethoven,Sonata in E minor Op.90,Semifinal,12th,Classical
Wang Xiaohan,China,24,Preliminary,Schubert-Liszt,SoirEe de Vienne No.6,Semifinal,12th,Romantic
Wang Xiaohan,China,24,Preliminary,Liszt,Sonata in B minor,Semifinal,12th,Romantic
Wang Xiaohan,China,24,Semifinal,Mussorgsky,Pictures at an Exhibition,Semifinal,12th,Romantic
Wang Xiaohan,China,24,Semifinal,Jennifer Higdon,Secret & Glass Gardens,Semifinal,12th,Contemporary
Wang Xiaohan,China,24,Semifinal,Beethoven,Sonata in C minor Op.111,Semifinal,12th,Classical
Wang Xiaohan,China,24,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Semifinal,12th,Romantic
Wang Xiaohan,China,24,Final Recital,Schumann,Kreisleriana Op.16,Semifinal,12th,Romantic
Wang Xiaohan,China,24,Final Recital,Bach-Kempff,Siciliano BWV 1031,Semifinal,12th,Baroque
Wang Xiaohan,China,24,Final Recital,Bartók,SonataSz.80,Semifinal,12th,Contemporary
Wang Xiaohan,China,24,Final Concerti,Beethoven,Piano Concerto No.4 in G Major Op.58,Semifinal,12th,Classical
Wang Xiaohan,China,24,Final Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,Semifinal,12th,Romantic
Di Wu,China,20,Preliminary Recital,Debussy,Estampes,Preliminary,12th,Impressionistic
Di Wu,China,20,Preliminary Recital,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,12th,Classical
Di Wu,China,20,Preliminary Recital,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,12th,Contemporary
Di Wu,China,20,Semifinal Recital,Brahms,Variations on a Theme of Paganini Books I and II,Preliminary,12th,Romantic
Di Wu,China,20,Semifinal Recital,Bartók,SonataSz.80,Preliminary,12th,Contemporary
Di Wu,China,20,Semifinal Recital,Jennifer Higdon,Secret & Glass Gardens,Preliminary,12th,Contemporary
Di Wu,China,20,Semifinal Recital,Ravel,Gaspard de la Nuit,Preliminary,12th,Impressionistic
Di Wu,China,20,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,12th,Romantic
Di Wu,China,20,Final Recital,Bach,Toccata in F-sharp minor BWV 910,Preliminary,12th,Baroque
Di Wu,China,20,Final Recital,Scriabin,"Sonata No.7 Op.64 ""White Mass""",Preliminary,12th,Romantic
Di Wu,China,20,Final Recital,Liszt,Sonata in B minor,Preliminary,12th,Romantic
Di Wu,China,20,Final Concerti,Saint-Saëns,Piano Concerto No.2 in G minor Op.22,Preliminary,12th,Romantic
Di Wu,China,20,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,12th,Romantic
Chenxin Xu,China,23,Preliminary Recital,Scarlatti,Sonata in F minor K.481,Preliminary,12th,Baroque
Chenxin Xu,China,23,Preliminary Recital,Scarlatti,Sonata in D major K.29,Preliminary,12th,Baroque
Chenxin Xu,China,23,Preliminary Recital,Liebermann,Gargoyles Op.29,Preliminary,12th,Contemporary
Chenxin Xu,China,23,Preliminary Recital,Schumann,Carnaval Op.9,Preliminary,12th,Romantic
Chenxin Xu,China,23,Semifinal Recital,Sebastian Currier,Scarlatti Cadences + Brainstorm,Preliminary,12th,Contemporary
Chenxin Xu,China,23,Semifinal Recital,Schubert,Sonata in C minor D. 958,Preliminary,12th,Romantic
Chenxin Xu,China,23,Semifinal Recital,Liszt,Spanish Rhapsody,Preliminary,12th,Romantic
Chenxin Xu,China,23,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,12th,Romantic
Chenxin Xu,China,23,Final Recital,Corigliano,Etude Fantasy,Preliminary,12th,Contemporary
Chenxin Xu,China,23,Final Recital,Liszt,Sonata in B minor,Preliminary,12th,Romantic
Chenxin Xu,China,23,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,12th,Classical
Chenxin Xu,China,23,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,12th,Romantic
Joyce Yang,South Korea,19,Preliminary Round,Bach,French Overture BWV 831,2nd,12th,Baroque
Joyce Yang,South Korea,19,Preliminary Round,Chopin,Andante Spianato and Grande Polonaise Brillante in E-flat major Op.22,2nd,12th,Romantic
Joyce Yang,South Korea,19,Preliminary Round,Liszt,REminiscences de Don Juan,2nd,12th,Romantic
Joyce Yang,South Korea,19,Semifinal Recital,Scarlatti,Sonata in D major K.492,2nd,12th,Baroque
Joyce Yang,South Korea,19,Semifinal Recital,Scarlatti,Sonata in D minor K.141,2nd,12th,Baroque
Joyce Yang,South Korea,19,Semifinal Recital,Sebastian Currier,Scarlatti Cadences + Brainstorm,2nd,12th,Contemporary
Joyce Yang,South Korea,19,Semifinal Recital,Beethoven,Sonata in E-flat major Op.31 No.3,2nd,12th,Classical
Joyce Yang,South Korea,19,Semifinal Recital,Liszt,Hungarian Rhapsody No.6,2nd,12th,Romantic
Joyce Yang,South Korea,19,Semifinal Recital,Vine,Sonata No.1,2nd,12th,Contemporary
Joyce Yang,South Korea,19,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,2nd,12th,Romantic
Joyce Yang,South Korea,19,Final Recital,Corigliano,Etude Fantasy,2nd,12th,Contemporary
Joyce Yang,South Korea,19,Final Recital,Schubert-Liszt,Gretchen am Spinnrade,2nd,12th,Romantic
Joyce Yang,South Korea,19,Final Recital,Schubert-Liszt,Auf dem Wasser zu Singen,2nd,12th,Romantic
Joyce Yang,South Korea,19,Final Recital,Brahms,Sonata No.1 in C major Op.1,2nd,12th,Romantic
Joyce Yang,South Korea,19,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,2nd,12th,Classical
Joyce Yang,South Korea,19,Final Concerti,Prokofiev,Piano Concerto No.2 in G minor Op.16,2nd,12th,Contemporary
Andrius Žlabys,Lithuania,28,Preliminary Recital,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,12th,Baroque
Andrius Žlabys,Lithuania,28,Preliminary Recital,Brahms,Intermezzo in A minor Op.118 No.1,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Preliminary Recital,Brahms,Intermezzo in A major Op.118 No.2,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Preliminary Recital,Brahms,Ballade in G minor Op.118 No.3,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Preliminary Recital,Brahms,Intermezzo in F minor Op.118 No.4,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Preliminary Recital,Brahms,Intermezzo in E-flat major Op.118 No.6,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Preliminary Recital,Beethoven,"Sonata in D minor op.31 no.2 ""Tempest""",Preliminary,12th,Classical
Andrius Žlabys,Lithuania,28,Semifinal Recital,Ruth Schonthal,Sonata quasi un'improvvisazione,Preliminary,12th,Contemporary
Andrius Žlabys,Lithuania,28,Semifinal Recital,Bach,Partita No.6 in E minor BWV 830,Preliminary,12th,Baroque
Andrius Žlabys,Lithuania,28,Semifinal Recital,Schumann,Arabesque in C major Op.18,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Semifinal Recital,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,12th,Contemporary
Andrius Žlabys,Lithuania,28,Semifinal Chamber,Franck,Piano Quintet in F minor,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Final Recital,Debussy,Suite Bergamasque,Preliminary,12th,Impressionistic
Andrius Žlabys,Lithuania,28,Final Recital,Franck,Prelude Chorale and Fugue,Preliminary,12th,Romantic
Andrius Žlabys,Lithuania,28,Final Recital,Shostakovich,Sonata No.1 Op.12,Preliminary,12th,Contemporary
Andrius Žlabys,Lithuania,28,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,12th,Classical
Andrius Žlabys,Lithuania,28,Final Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,Preliminary,12th,Romantic
Ang Li,Canada,20,Preliminary,Haydn,Sonata in C major Hob.XVI:50,Preliminary,12th,Classical
Ang Li,Canada,20,Preliminary,Debussy,Brouillards from Preludes Book II,Preliminary,12th,Impressionistic
Ang Li,Canada,20,Preliminary,Debussy,General Lavine - Eccentric from Preludes Book II,Preliminary,12th,Impressionistic
Ang Li,Canada,20,Preliminary,Debussy,Feux d'artifice from Preludes Book II,Preliminary,12th,Impressionistic
Ang Li,Canada,20,Preliminary,Granados,Spanish Dances Op.5: Oriental,Preliminary,12th,Romantic
Ang Li,Canada,20,Preliminary,Granados,Spanish Dances Op.5: Andaluza,Preliminary,12th,Romantic
Ang Li,Canada,20,Preliminary,Granados,Spanish Dances Op.5: Arabesca,Preliminary,12th,Romantic
Ang Li,Canada,20,Preliminary,Liszt,Hungarian Rhapsody No.12,Preliminary,12th,Romantic
Ang Li,Canada,20,Semifinal,Daniel Kellogg,Scarlet Thread,Preliminary,12th,Contemporary
Ang Li,Canada,20,Semifinal,Schumann,Fantasy in C major Op.17,Preliminary,12th,Romantic
Ang Li,Canada,20,Semifinal,Ravel,Oiseaux tristes from Miroirs,Preliminary,12th,Impressionistic
Ang Li,Canada,20,Semifinal,Ravel,Alborada del gracioso from Miroirs,Preliminary,12th,Impressionistic
Ang Li,Canada,20,Semifinal,Bowen,Toccata Op.155,Preliminary,12th,Romantic
Ang Li,Canada,20,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,12th,Romantic
Ang Li,Canada,20,Final Recital,Clementi,Sonata in F-sharp minor Op.26 No.2,Preliminary,12th,Classical
Ang Li,Canada,20,Final Recital,Brahms,Sonata No.3 in F minor Op.5,Preliminary,12th,Romantic
Ang Li,Canada,20,Final Concert,Beethoven,Piano Concerto No.2 in B-flat major Op.19,Preliminary,12th,Classical
Ang Li,Canada,20,Final Concert,Brahms,Piano Concerto No.1 in D minor Op.15,Preliminary,12th,Romantic
Ning An,United States,28,Preliminary Round,Haydn,Sonata in C Major Hob.XVI:50,Semifinal,12th,Classical
Ning An,United States,28,Preliminary Round,Rachmaninoff,Variations on a Theme of Corelli Op.42,Semifinal,12th,Romantic
Ning An,United States,28,Preliminary Round,Debussy,La terrasse des audiences du clair de lune from Preludes Book II,Semifinal,12th,Impressionistic
Ning An,United States,28,Preliminary Round,Debussy,Ondine from Preludes Book II,Semifinal,12th,Impressionistic
Ning An,United States,28,Preliminary Round,Verdi-Liszt,Paraphrase of Rigoletto,Semifinal,12th,Romantic
Ning An,United States,28,Semifinal Recital,Berg,Sonata Op.1,Semifinal,12th,Contemporary
Ning An,United States,28,Semifinal Recital,Mendelssohn,Variations sErieuses Op.54,Semifinal,12th,Romantic
Ning An,United States,28,Semifinal Recital,Sebastian Currier,Scarlatti Cadences & Brainstorm,Semifinal,12th,Contemporary
Ning An,United States,28,Semifinal Recital,Chopin,Sonata No.3 in B Minor Op.58,Semifinal,12th,Romantic
Ning An,United States,28,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Semifinal,12th,Romantic
Ning An,United States,28,Final Recital,Beethoven,Rondo in G Major Op.51 No.2,Semifinal,12th,Classical
Ning An,United States,28,Final Recital,Schoenberg,Six Little Piano Pieces Op.19,Semifinal,12th,Contemporary
Ning An,United States,28,Final Recital,Liszt,Sonata in B Minor,Semifinal,12th,Romantic
Ning An,United States,28,Final Concert,Beethoven,Piano Concerto No.1 in C Major Op.15,Semifinal,12th,Classical
Ning An,United States,28,Final Concert,Rachmaninoff,Piano Concerto No.2 in C Minor Op.18,Semifinal,12th,Romantic
Davide Cabassi,Italy,28,Preliminary Recital,Bach,Capriccio on the Departure of a Beloved Brother BWV 992,Finalist,12th,Baroque
Davide Cabassi,Italy,28,Preliminary Recital,Debussy,Estampes,Finalist,12th,Impressionistic
Davide Cabassi,Italy,28,Preliminary Recital,Stravinsky,Trois mouvements de Petrouchka,Finalist,12th,Contemporary
Davide Cabassi,Italy,28,Semifinal Recital,Soler,Sonata in F-sharp Major R.90,Finalist,12th,Classical
Davide Cabassi,Italy,28,Semifinal Recital,Beethoven,Sonata in C-sharp minor Op.27 No.2,Finalist,12th,Classical
Davide Cabassi,Italy,28,Semifinal Recital,Beethoven,"Sonata in F Minor Op.57 ""Appassionata""",Finalist,12th,Classical
