Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Alexander Shtarkman,USSR,22,Preliminary Phase 1,Haydn,Sonata in F major Hob.XVI:23,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 1,Chopin,Ballade No.1 in G minor Op.23,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 1,Chopin,Etude in A minor Op.10 No.2,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 1,Liszt,Transcendental Etude No.8,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 2,Mozart,Sonata in F major K.332,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 2,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,4th,8th,
Alexander Shtarkman,USSR,22,Preliminary Phase 2,Stravinsky,Trois mouvements de Petrouchka,4th,8th,
Alexander Shtarkman,USSR,22,Semifinals Chamber,Franck,Piano Quintet in F minor,4th,8th,
Alexander Shtarkman,USSR,22,Semifinals Recital,Liszt,Spanish Rhapsody,4th,8th,
Alexander Shtarkman,USSR,22,Semifinals Recital,Mussorgsky,Pictures at an Exhibition,4th,8th,
Alexander Shtarkman,USSR,22,Semifinals Recital,Schuman,Chester: Variations for Piano,4th,8th,
Alexander Shtarkman,USSR,22,Finals Concerti,Mozart,Piano Concerto No.21 in C major K.467,4th,8th,
Alexander Shtarkman,USSR,22,Finals Concerti,Prokofiev,Piano Concerto No.3 in C major Op.26,4th,8th,
Boris Slutsky,United States,27,Preliminary Phase 1,Bach,Italian Concerto BWV 971,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 1,Haydn,Sonata in G major Hob.XVI:6,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 1,Chopin,Polonaise-fantasy in A-flat major Op.61,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 1,Chopin,Etude in C-sharp minor Op.10 No.4,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 1,Scriabin,Etude in D-sharp minor Op.8 No.12,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 2,Mozart,Sonata in F major K.280,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 2,Schumann,Symphonic Etudes Op.13,Preliminary,8th,
Boris Slutsky,United States,27,Preliminary Phase 2,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Scarlatti,Sonata in D major L.122,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Scarlatti,Sonata in B minor L.33,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Scarlatti,Sonata in A major L.345,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Ravel,Oiseaux tristes from Miroirs,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Ravel,Alborada del gracioso from Miroirs,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Schumann,Symphonic Etudes Op.13,Preliminary,8th,
Boris Slutsky,United States,27,Semifinals Recital,Schuman,Chester: Variations for Piano,Preliminary,8th,
Boris Slutsky,United States,27,Finals Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,Preliminary,8th,
Boris Slutsky,United States,27,Finals Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 1,Bach,Italian Concerto BWV 971,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 1,Beethoven,Sonata in F major Op.7,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 1,Chopin,Scherzo No.1 in B minor Op.20,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 1,Chopin,Etude in B minor Op.25 No.10,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 1,Liszt,Paganini Etude No.6 in A minor,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 2,Mozart,Sonata in G major K.283,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 2,Liszt,Fantasy and Fugue on BACH,Preliminary,8th,
Ju Hee Suh,Korea,21,Preliminary Phase 2,Prokofiev,Toccata in D Minor Op.11,Preliminary,8th,
Ju Hee Suh,Korea,21,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,8th,
Ju Hee Suh,Korea,21,Semifinals Recital,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,8th,
Ju Hee Suh,Korea,21,Semifinals Recital,Schuman,Chester: Variations for Piano,Preliminary,8th,
Ju Hee Suh,Korea,21,Semifinals Recital,Chopin,Nocturne in F-sharp major Op.15 No.2,Preliminary,8th,
Ju Hee Suh,Korea,21,Semifinals Recital,Liszt,REminiscences de Don Juan,Preliminary,8th,
Ju Hee Suh,Korea,21,Finals Concerti,Beethoven,Piano Concerto No.2 in B-flat major Op.19,Preliminary,8th,
Ju Hee Suh,Korea,21,Finals Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 1,Beethoven,Sonata in E-flat major Op.31 No.3,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 1,Chopin,Ballade No.2 in F major Op.38,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 1,Liszt,Transcendental Etude No.12,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 2,Mozart,Sonata in F major K.332,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 2,Chopin,Sonata No.3 in B Minor Op.58,Preliminary,8th,
Hugh Tinney,Ireland,30,Preliminary Phase 2,Debussy,Images Book I,Preliminary,8th,
Hugh Tinney,Ireland,30,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,8th,
Hugh Tinney,Ireland,30,Semifinals Recital,Schuman,Chester: Variations for Piano,Preliminary,8th,
Hugh Tinney,Ireland,30,Semifinals Recital,Shostakovich,Prelude and Fugue in D-flat major Op.87 No.15,Preliminary,8th,
Hugh Tinney,Ireland,30,Semifinals Recital,Debussy,Images Book I,Preliminary,8th,
Hugh Tinney,Ireland,30,Semifinals Recital,Prokofiev,Sonata No.8 in B-flat major Op.84,Preliminary,8th,
Hugh Tinney,Ireland,30,Finals Concerti,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,8th,
Hugh Tinney,Ireland,30,Finals Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 1,Haydn,Sonata in C minor Hob.XVI:20,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 1,Chopin,Impromptu No.2 in F-sharp major Op.36,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 1,Chopin,Etude in G-flat major Op.10 No.5,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 1,Liszt,Transcendental Etude No.8,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 2,Mozart,Sonata in A minor K.310,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 2,Chopin,Polonaise-fantasy in A-flat Major Op.61,Preliminary,8th,
Andrew Wilde,Great Britain,24,Preliminary Phase 2,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,8th,
Andrew Wilde,Great Britain,24,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,8th,
Andrew Wilde,Great Britain,24,Semifinals Recital,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,8th,
Andrew Wilde,Great Britain,24,Semifinals Recital,Schuman,Chester: Variations for Piano,Preliminary,8th,
Andrew Wilde,Great Britain,24,Semifinals Recital,Liszt,Sonetto 123 del Petrarca,Preliminary,8th,
Andrew Wilde,Great Britain,24,Finals Concerti,Beethoven,Piano Concerto No.2 in B-flat major Op.19,Preliminary,8th,
Andrew Wilde,Great Britain,24,Finals Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,Preliminary,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 1,Haydn,Sonata in C minor Hob.XVI:20,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 1,Chopin,Impromptu No.2 in F-sharp major Op.36,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 1,Schumann,Toccata in C major Op.7,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 2,Mozart,Sonata in A minor K.310,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 2,Rachmaninoff,Variations on a Theme of Corelli Op.42,5th,8th,
Ying Tian,People's Republic of China,20,Preliminary Phase 2,Scriabin,Sonata No.5 in F-sharp major Op.53,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Mozart,Rondo in A minor K.511,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Schuman,Chester: Variations for Piano,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Chopin,Mazurka Op.59 No.3 in F-sharp minor,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Chopin,Mazurka Op.59 No.1 in A Minor,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Ravel,Gaspard de la Nuit,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Liszt,Transcendental Etude No.2,5th,8th,
Ying Tian,People's Republic of China,20,Semifinals Recital,Liszt,Transcendental Etude No.10,5th,8th,
Ying Tian,People's Republic of China,20,Finals Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,5th,8th,
Ying Tian,People's Republic of China,20,Finals Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,5th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 1,Bach,Italian Concerto BWV 971,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 1,Beethoven,Sonata in C major Op.2 No.3,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 1,Chopin,Scherzo No.4 in E major Op.54,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 1,Chopin,Etude in F major Op.10 No.8,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 1,Liszt,Transcendental Etude No.5,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 2,Mozart,Sonata in B-flat major K.570,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 2,Chopin,Andante Spianato and Grande Polonaise Brillante in E-flat major Op.22,6th,8th,
Elisso Bolkvadze,USSR,22,Preliminary Phase 2,Prokofiev,Sonata No.3 in A minor Op.28,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Franck,Prelude Chorale and Fugue,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Ravel,Oiseaux tristes from Miroirs,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Ravel,Une barque sur l'ocEan from Miroirs,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Ravel,Alborada del gracioso from Miroirs,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Prokofiev,Sonata No.2 in D minor Op.14,6th,8th,
Elisso Bolkvadze,USSR,22,Semifinals Recital,Schuman,Chester: Variations for Piano,6th,8th,
Elisso Bolkvadze,USSR,22,Finals Concerti,Mozart,Piano Concerto No.21 in C major K.467,6th,8th,
Elisso Bolkvadze,USSR,22,Finals Concerti,Saint-Saëns,Piano Concerto No.2 in G minor Op.22,6th,8th,
Mark Anderson,United States,29,Preliminary,Debussy,Les fEes sont d'exquises danseuses from PrEludes Book II,Preliminary,9th,
